"id_lid","address","bot_log"
"1394010","г Тюмень, ул Тимирязева, д 10 / 4 ","12:43:05 12-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1394437","посёлок городского типа Безенчук, Восточная промзона 1А","17:22:08 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: посёлок городского типа Безенчук, Восточная промзона 1А
или организация: 6362001969 / ип
"
"1394195","г Москва, 2-й Рощинский проезд, д 8 стр 7 ","14:02:20 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Москва, 2-й Рощинский проезд, д 8 стр 7 
или организация: нежилое помещение
"
"1394305","г Черкесск, ул Октябрьская, д 392В ","14:57:23 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Черкесск, ул Октябрьская, д 392В 
или организация: нежилое помещение
"
"1394503","МО Пушкино, Ул. Лесная д. 5 этаж 1 оф. 6 ","17:23:36 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: МО Пушкино, Ул. Лесная д. 5 этаж 1 оф. 6 
или организация: ООО СК Под ключ
"
"1394425","г Екатеринбург, тер Логопарк Кольцовский, стр 4 ","16:03:20 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Екатеринбург, тер Логопарк Кольцовский, стр 4 
или организация: 6678069441 / ООО СКС
"
"1394425","г Екатеринбург, тер Логопарк Кольцовский, стр 4 ","16:04:29 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Екатеринбург, тер Логопарк Кольцовский, стр 4 
или организация: 6678069441 / ООО СКС
"
"1394487","Московская обл., г. Балашиха, Объездное ш.,  д. 16","17:18:25 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Московская обл., г. Балашиха, Объездное ш.,  д. 16
или организация: 7702425021 /  ООО ПрофиОтель
"
"1393657","Санкт-Петербург, 3-я Красноармейская 8 лит. В","17:27:18 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Санкт-Петербург, 3-я Красноармейская 8 лит. В
или организация: 7839119874 / Благотворительный фонд Наши Дети Наше будущее
"
"1394627","Геленджик, Маршала Жукова 1к2пом.54","17:30:59 12-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Геленджик, Маршала Жукова 1к2пом.54
или организация: 7805704997 / ООО Мостдорстрой
"
"1395450","г Москва, ул Острякова, д 8 ","09:50:19 13-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Москва, ул Острякова, д 8 
или организация: Организация ИП
"
"1395786","с.Крестях, Сунтарский улус, Республика Саха (Якутия), ул.Советская 14","12:41:54 13-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: с.Крестях, Сунтарский улус, Республика Саха (Якутия), ул.Советская 14
или организация: 1424005999 / МБОУ Крестяхская СОШ и
"
"1395659","г Волгоград, ул им. Бахтурова, д 10б ","11:18:20 13-04-2022: Нет блока ответа регистрации заявки
"
"1396108","Волгоград, пр-т Героев Сталинграда 13","14:39:52 13-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Волгоград, пр-т Героев Сталинграда 13
или организация: ИП Иваненко
"
"1395458","Вологда, Окружное шоссе 13в","14:45:15 13-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Вологда, Окружное шоссе 13в
или организация:  3525422128 / Ооо Спецремонт
"
"1397721","Тюмень, Чернышевского 1Б","07:34:14 14-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Тюмень, Чернышевского 1Б
или организация: 7710697928 / ООО АК Ямал
"
"1395439","г Москва, поселение Сосенское, б-р Веласкеса, д 9 к 1 ","15:16:26 13-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Москва, поселение Сосенское, б-р Веласкеса, д 9 к 1 
или организация: ИП Зыбина Мария Сергеевна, 673202076305
"
"1397936","Уфа, Ленина  15","10:15:49 14-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Уфа, Ленина  15
или организация: 027414476939 / ИП хусаенова Эльвина Ильдусовна
"
"1398004","Ростов-на-Дону, ул. Большая Садовая 148","10:44:49 14-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1398051","г Ярославль, ул 3-я Портовая, д 3 ","11:01:30 14-04-2022: Нет кнопки добавить
"
"1398380","г Челябинск, ул Радонежская, д 14 ","13:42:16 14-04-2022: Нет кнопки добавить
"
"1398270","Москва, ул. Партизанская 26","15:55:34 14-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1398003","Москва, Люблинская 171 к.1А","16:01:52 14-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Москва, Люблинская 171 к.1А
или организация: ООО Финансовая Инициатива
"
"1398739","Краснодарский край, пгт Сириус, ул Триумфальная, д 10А ","13:05:03 15-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Краснодарский край, пгт Сириус, ул Триумфальная, д 10А 
или организация: 232200624660 / ИП Антонова Лиана Эдуардовна
"
"1398739","Краснодарский край, пгт Сириус, ул Триумфальная, д 10А ","13:03:53 15-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Краснодарский край, пгт Сириус, ул Триумфальная, д 10А 
или организация: 232200624660 / ИП Антонова Лиана Эдуардовна
"
"1400204","Ставропольский край, Георгиевский р-н, ст-ца Александрийская, Комсомольский пер, д 16б ","14:28:06 15-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Ставропольский край, Георгиевский р-н, ст-ца Александрийская, Комсомольский пер, д 16б 
или организация: Эконом плюс
"
"1399981","Удмуртская Респ, село Якшур-Бодья, ул Пушиной, д 72В ","14:30:04 15-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Удмуртская Респ, село Якшур-Бодья, ул Пушиной, д 72В 
или организация: ИП Коробейников
"
"1404777","г Саранск, ул Коммунистическая, д 35 ","17:57:00 18-04-2022: Нет кнопки добавить
"
"1403773","Калужская обл, г Обнинск, ул Звездная, д 8 ","10:55:43 18-04-2022: Нет блока ответа регистрации заявки
"
"1403046","г Москва, ул Искры, д 17А стр 3 ","19:08:34 17-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Москва, ул Искры, д 17А стр 3 
или организация: Самозанятый
"
"1404385","г Нижний Новгород, поселок Черепичный, д 14В ","17:53:56 18-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Нижний Новгород, поселок Черепичный, д 14В 
или организация: ООО ТПП Пеленг, 5262037367
"
"1404385","Нижний Новгород, пос. Черепичный  14в","17:53:06 18-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Нижний Новгород, пос. Черепичный  14в
или организация: ООО ТПП Пеленг, 5262037367
"
"1405981","Краснодар, 1 мая  186","13:19:56 19-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Краснодар, 1 мая  186
или организация: ООО &quot;СТРОЙГРАД&quot;, 6143097697
"
"1405614","Пензенская обл, г Кузнецк, ул Московская, влд 70А ","10:29:50 19-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Пензенская обл, г Кузнецк, ул Московская, влд 70А 
или организация: ООО Проектгазпоставка 
"
"1406237","Жуковский, Гагарина 54 ","16:12:01 19-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Жуковский, Гагарина 54 
или организация: Без названия
"
"1405522","Ахтубинск, Щербаков 7","11:09:27 19-04-2022: Нет кнопки добавить
"
"1406887","Приморский край, пгт Кавалерово, ул Первомайская, влд 11а/1а ","09:04:24 20-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Приморский край, пгт Кавалерово, ул Первомайская, влд 11а/1а 
или организация: 2511069542 / ООО ТК ПРИМНЕФТЬ
"
"1406455","Новосибирская обл, Коченевский р-н, тер. ТСН Сигнал ","18:14:55 19-04-2022: list index out of range
"
"1406888","г Анадырь, ул Отке, д 22а ","09:43:11 20-04-2022: Нет кнопки добавить
"
"1407116","г Уфа, ул Правды, д 39/1 ","09:52:49 20-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1407177","г Ульяновск, ул Спасская, д 5 ","10:05:57 20-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1407082","Пермь, Веры Засулич  46","11:16:06 20-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1417159","Белгородская обл, г Старый Оскол, мкр Макаренко, д 3а/1 ","10:21:10 26-04-2022: Адрес: Белгородская обл, г Старый Оскол, мкр Макаренко, д 3а/1 
Не распознан
"
"1407430","Владимир, Володарского 10","12:07:27 20-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1407468","Свердловская обл, г Нижний Тагил, пр-кт Вагоностроителей, д 8 ","12:34:51 20-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1407592","город казань улица адмиралтейская 3/4","13:28:58 20-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1407485","Калужская обл, Боровский р-н, г Балабаново, ул 50 лет Октября, д 10б ","12:39:26 20-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Калужская обл, Боровский р-н, г Балабаново, ул 50 лет Октября, д 10б 
или организация: Магазин ""Позитив""
"
"1407467","Краснодарский край, Туапсинский р-н, пгт Новомихайловский, ул Мира, д 77 ","12:47:49 20-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1408034","г Липецк, ул Германа Титова, д 5 ","17:36:07 20-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Липецк, ул Германа Титова, д 5 
или организация: Нежилое помещение
"
"1407763","г Ростов-на-Дону, пр-кт Космонавтов, д 37 ","15:14:48 20-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1399967","Краснодарский край, ст-ца Кущевская, ул Транспортная, д 26А ","16:36:59 20-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Краснодарский край, ст-ца Кущевская, ул Транспортная, д 26А 
или организация: ИП Квасова Татьяна Николаевна/ 234002791222 
"
"1408282","г Санкт-Петербург, тер Детскосельский (поселок Шушары), ул Центральная, д 16 ","20:05:28 20-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: г Санкт-Петербург, тер Детскосельский (поселок Шушары), ул Центральная, д 16 
или организация: ООО Точка
"
"1408628","Якутск, Октябрьская 21","07:22:36 21-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1417233","г Санкт-Петербург, Московский пр-кт, д 183_185 ","10:56:28 26-04-2022: Адрес: г Санкт-Петербург, Московский пр-кт, д 183_185 
Не распознан
"
"1408703","Кемеровская область - Кузбасс, г Киселевск, ул Мира, д 34А ","08:36:57 21-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1408585","Хабаровский край Ульчский район с.Тахта, ул.Школьная 11  ","08:37:48 21-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Хабаровский край Ульчский район с.Тахта, ул.Школьная 11  
или организация: МБДОУ детский сад № 12 с.Тахта, 2719007023
"
"1410329","город пермь улица луначарского 90","14:47:57 21-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1408023","Тульская обл, Ленинский р-н, сп Плеханово, ул Заводская, д 5 ","09:52:34 21-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Тульская обл, Ленинский р-н, сп Плеханово, ул Заводская, д 5 
или организация: 710330939387 / ИП Заваруева Анастасия Дмитр
"
"1410326","Жигулёвск, В-1  20с2","14:48:46 21-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Жигулёвск, В-1  20с2
или организация: ИП Степачев Дмитрий Николаевич 
"
"1409094","г Москва, ул Новослободская, д 20  ","12:12:55 21-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1409202","Челябинск, Университетская Набережная  59","13:16:57 21-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Челябинск, Университетская Набережная  59
или организация: ООО СЛК
"
"1417216","Московская обл, г Ступино, село Старая Ситня, ул Совхозная, д 1а ","10:49:14 26-04-2022: Нет кнопки добавить
"
"1410375","Москва, Южнобутовская 113 ","15:39:29 21-04-2022: Message: no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//*[@id=""6144362978""]/div/table/tbody/tr/td/div/order-connection/div/div[2]/section/div[1]/div[2]/div/div[3]/div/span[
"
"1411158","Кяхта, р. Бурятия, Серова Б/н ","10:26:58 22-04-2022: После заполнения заявки кнопка Далее не активна.
Возможно не корректен адрес: Кяхта, р. Бурятия, Серова Б/н 
или организация: Студия тату 
"
"1411512","санкт петербург лиговский проспект дом 73","12:16:27 22-04-2022: Адрес: санкт петербург лиговский проспект дом 73
Не распознан
"
"1417233","г Санкт-Петербург, Московский пр-кт, д 183_185 ","10:57:12 26-04-2022: Адрес: г Санкт-Петербург, Московский пр-кт, д 183_185 
Не распознан
"
"1417459","город краснодар улица семидесятилетия октября 20/3","12:49:09 26-04-2022: Адрес: город краснодар улица семидесятилетия октября 20/3
Не распознан
"
"1417375","Богородск Нижегородской обл, Ленина 101Б","12:08:57 26-04-2022: Адрес: Богородск Нижегородской обл, Ленина 101Б
Не распознан
"
"1411857","Свердловская обл, Серовский р-н, пгт Сосьва, ул Ленина, д 2 ","14:17:36 22-04-2022: Сервис временно недоступен. Пожалуйста, повторите запрос позже
"
"1411971","ПГТ Мундыбаш, улицв Ленина 14","14:44:44 22-04-2022: Адрес: ПГТ Мундыбаш, улицв Ленина 14
Не распознан
"
"1412623","г Тюмень, ул 30 лет Победы, д 38 стр 10 ","09:11:22 23-04-2022: Адрес: г Тюмень, ул 30 лет Победы, д 38 стр 10 
Не распознан
"
"1414949","рабочий посёлок Николаевка, Комсомольская 11 а","08:20:16 25-04-2022: Адрес: рабочий посёлок Николаевка, Комсомольская 11 а
Не распознан
"
"1412755","Ростов-на-Дону, Пер.Автомобильный 32А","10:52:40 23-04-2022: Адрес: Ростов-на-Дону, Пер.Автомобильный 32А
Не распознан
"
"1411549","Ольховатка, Жуковского 13","13:18:29 22-04-2022: Сервис временно недоступен. Пожалуйста, повторите запрос позже
"
"1411782","Москва, ул. Речников 17","13:29:40 22-04-2022: Ошибка добавления услуги интернет
"
"1413287","г Омск, тер.СНТ Каучук,  9-ая алея, дом 265","15:35:16 23-04-2022: Адрес: г Омск, тер.СНТ Каучук,  9-ая алея, дом 265
Не распознан
"
"1416106","Москва, Большая Садовая, д.3 стр.8 ","16:32:33 25-04-2022: Адрес: Москва, Большая Садовая, д.3 стр.8 
Не распознан
"
"1415525","г Тула, ул Металлургов, д 11/8 ","12:15:16 25-04-2022: Адрес: г Тула, ул Металлургов, д 11/8 
Не распознан
"
"1415441","воронеж ленинский проспект 156 в","14:26:25 25-04-2022: Адрес: воронеж ленинский проспект 156 в
Не распознан
"
"1417095","Улан-Удэ, 0323395892","10:02:31 26-04-2022: Адрес: Улан-Удэ, 0323395892
Не распознан
"
"1417095","Улан-Удэ, 0323395892","10:03:14 26-04-2022: Адрес: Улан-Удэ, 0323395892
Не распознан
"
"1417095","Улан-Удэ, 0323395892","10:04:37 26-04-2022: Адрес: Улан-Удэ, 0323395892
Не распознан
"
"1417577","Ставропольский край, г Невинномысск, ул Правокубанская, д 1/7 ","13:47:55 26-04-2022: Адрес: Ставропольский край, г Невинномысск, ул Правокубанская, д 1/7 
Не распознан
"
"1418549","Свердловская обл, Сысертский р-н, поселок Большой Исток, ул Луначарского, д 16 стр 2 ","07:29:17 27-04-2022: Адрес: Свердловская обл, Сысертский р-н, поселок Большой Исток, ул Луначарского, д 16 стр 2 
Не распознан
"
"1418017","Санкт-Петрбург, наб. Матисова канала 1","17:42:28 26-04-2022: Адрес: Санкт-Петрбург, наб. Матисова канала 1
Не распознан
"
"1417743","северная осетия алания трасса 2 река ухилак","15:18:56 26-04-2022: Адрес: северная осетия алания трасса 2 река ухилак
Не распознан
"
"1418760","Краснодарский край, Северский р-н, село Львовское, ул Кооперативная, д 28а ","11:21:51 27-04-2022: Адрес: Краснодарский край, Северский р-н, село Львовское, ул Кооперативная, д 28а 
Не распознан
"
"1418760","Краснодарский край, Северский р-н, село Львовское, ул Кооперативная, д 28а ","11:22:37 27-04-2022: Адрес: Краснодарский край, Северский р-н, село Львовское, ул Кооперативная, д 28а 
Не распознан
"
"1418494","Хабаровск, Серышева 25 ТЦ счастье","08:25:12 27-04-2022: Адрес: Хабаровск, Серышева 25 ТЦ счастье
Не распознан
"
"1418932","город подольск улица комсомольская дом 59 корпус 1","11:50:22 27-04-2022: Адрес: город подольск улица комсомольская дом 59 корпус 1
Не распознан
"
"1421190","Нарьян-Мар, И.К. Швецова 2","16:17:32 28-04-2022: Адрес: Нарьян-Мар, И.К. Швецова 2
Не распознан
"
"1418932","город подольск улица комсомольская дом 59 корпус 1","11:51:25 27-04-2022: Адрес: город подольск улица комсомольская дом 59 корпус 1
Не распознан
"
"1418952","г Астрахань, ул Бабаевского, стр 31б ","11:53:07 27-04-2022: Адрес: г Астрахань, ул Бабаевского, стр 31б 
Не распознан
"
"1418952","г Астрахань, ул Бабаевского, стр 31б ","11:53:50 27-04-2022: Адрес: г Астрахань, ул Бабаевского, стр 31б 
Не распознан
"
"1419064","г Элиста, ул Ю.Клыкова, д 4 ","13:36:20 27-04-2022: Адрес: г Элиста, ул Ю.Клыкова, д 4 
Не распознан
"
"1419445","Краснодар , 70 лет октября  16","17:03:22 27-04-2022: Адрес: Краснодар , 70 лет октября  16
Не распознан
"
"1419064","г Элиста, ул Ю.Клыкова, д 4 ","13:37:02 27-04-2022: Адрес: г Элиста, ул Ю.Клыкова, д 4 
Не распознан
"
"1419064","г Элиста, ул Ю.Клыкова, д 4 ","13:37:46 27-04-2022: Адрес: г Элиста, ул Ю.Клыкова, д 4 
Не распознан
"
"1419171","Волгоград, проспект Маршала Жукова  94","14:22:55 27-04-2022: Адрес: Волгоград, проспект Маршала Жукова  94
Не распознан
"
"1419401","Московская обл, г Клин, поселок Шевляково, д 24 ","15:36:01 27-04-2022: Адрес: Московская обл, г Клин, поселок Шевляково, д 24 
Не распознан
"
"1420856","Москва, Ленинградское шоссе 33 к 1 ","13:19:57 28-04-2022: Адрес: Москва, Ленинградское шоссе 33 к 1 
Не распознан
"
"1420168","Владивосток, Бородинская 46/50 ТЦ Астерлин, Калинина 275А, ТЦ Зеленый Остров ","08:01:10 28-04-2022: Адрес: Владивосток, Бородинская 46/50 ТЦ Астерлин, Калинина 275А, ТЦ Зеленый Остров 
Не распознан
"
"1420856","Москва, Ленинградское шоссе 33 к 1 ","13:20:44 28-04-2022: Адрес: Москва, Ленинградское шоссе 33 к 1 
Не распознан
"
"1419394","г Ставрополь, ул Пушкина, д 3б ","14:04:21 28-04-2022: Адрес: г Ставрополь, ул Пушкина, д 3б 
Не распознан
"
"1419394","г Ставрополь, ул Пушкина, д 3б ","14:05:04 28-04-2022: Адрес: г Ставрополь, ул Пушкина, д 3б 
Не распознан
"
"1418953","Респ Башкортостан, г Белорецк, ул Тюленина, д 22/13 ","15:57:28 28-04-2022: Адрес: Респ Башкортостан, г Белорецк, ул Тюленина, д 22/13 
Не распознан
"
"1418953","Респ Башкортостан, г Белорецк, ул Тюленина, д 22/13 ","16:05:02 28-04-2022: Адрес: Респ Башкортостан, г Белорецк, ул Тюленина, д 22/13 
Не распознан
"
"1421516","Свердловская обл, г Краснотурьинск, ул Мира, д 66/1 ","18:53:35 28-04-2022: Адрес: Свердловская обл, г Краснотурьинск, ул Мира, д 66/1 
Не распознан
"
"1421516","Свердловская обл, г Краснотурьинск, ул Мира, д 66/1 ","18:54:35 28-04-2022: Адрес: Свердловская обл, г Краснотурьинск, ул Мира, д 66/1 
Не распознан
"
"1422291","г Москва, г Зеленоград, ул 1 Мая, д 2 ","11:08:43 29-04-2022: Адрес: г Москва, г Зеленоград, ул 1 Мая, д 2 
Не распознан
"
"1422490","Гатчина, Чехова 43к1","14:11:10 29-04-2022: Адрес: Гатчина, Чехова 43к1
Не распознан
"
"1423075","Респ Дагестан, г Кизляр, ул Набережная, д 2 ","19:08:13 29-04-2022: Адрес: Респ Дагестан, г Кизляр, ул Набережная, д 2 
Не распознан
"
"1422260","г Самара, проезд Мальцева, д 4 к 5 ","17:20:23 29-04-2022: Адрес: г Самара, проезд Мальцева, д 4 к 5 
Не распознан
"
"1425608","г Москва, ул Борисовские Пруды, д 46 к 2 ","19:08:43 01-05-2022: Адрес: г Москва, ул Борисовские Пруды, д 46 к 2 
Не распознан
"
"1427643","Курган, ул. Набережная 12А","14:17:56 03-05-2022: Адрес: Курган, ул. Набережная 12А
Не распознан
"
"1430501","соедините с оператором","08:54:22 05-05-2022: Адрес: соедините с оператором
Не распознан
"
"1429000","Москва, Рабочая 1 ","12:21:25 04-05-2022: Нет кнопки добавить
"
"1429032","Старый Оскол, пл-ка Монтажная, Проезд Ш-6, Станция Котел-10, Промузел 19","12:48:48 04-05-2022: Адрес: Старый Оскол, пл-ка Монтажная, Проезд Ш-6, Станция Котел-10, Промузел 19
Не распознан
"
"1428899","Зеленоград улица лермонтова 20 ","11:21:08 04-05-2022: Адрес: Зеленоград улица лермонтова 20 
Не распознан
"
"1428899","Зеленоград улица лермонтова 20 ","11:21:51 04-05-2022: Адрес: Зеленоград улица лермонтова 20 
Не распознан
"
"1429172","пгт с3жи кирова 15","13:19:05 04-05-2022: Адрес: пгт с3жи кирова 15
Не распознан
"
"1429374","г Москва, ул Авиамоторная, д 10 к 2 ","14:51:48 04-05-2022: Адрес: г Москва, ул Авиамоторная, д 10 к 2 
Не распознан
"
"1429587","Оренбург, Салмышская 46, строение 1","16:24:15 04-05-2022: Адрес: Оренбург, Салмышская 46, строение 1
Не распознан
"
"1429561","город нижний новгород улица пятидесятилетия победы дом 20","15:58:43 04-05-2022: Нет кнопки добавить
"
"1429621","Саратовская обл. рп.Татищево, ул. Советская 1","16:39:52 04-05-2022: Адрес: Саратовская обл. рп.Татищево, ул. Советская 1
Не распознан
"
"1430501","соедините с оператором","08:53:21 05-05-2022: Адрес: соедините с оператором
Не распознан
"
"1430501","соедините с оператором","08:55:13 05-05-2022: Адрес: соедините с оператором
Не распознан
"
"1430501","Респ Мордовия, г Рузаевка ","08:59:55 05-05-2022: Адрес: Респ Мордовия, г Рузаевка 
Не распознан
"
"1430772","Московская обл, г Люберцы, ул Шоссейная, д 2В ","11:16:33 05-05-2022: Адрес: Московская обл, г Люберцы, ул Шоссейная, д 2В 
Не распознан
"
"1431200","Московская обл, г Подольск, пр-кт Юных Ленинцев, д 36 ","20:58:32 05-05-2022: Адрес: Московская обл, г Подольск, пр-кт Юных Ленинцев, д 36 
Не распознан
"
"1430820","Пенза, улица Володарского 82","11:26:45 05-05-2022: Адрес: Пенза, улица Володарского 82
Не распознан
"
"1430763","г Чебоксары, Ядринское шоссе, д 3","11:38:10 05-05-2022: Нет кнопки добавить
"
"1431200","Московская обл, г Подольск, пр-кт Юных Ленинцев, д 36 ","20:57:41 05-05-2022: Адрес: Московская обл, г Подольск, пр-кт Юных Ленинцев, д 36 
Не распознан
"
"1432114","Ставропольский край, г Минеральные Воды, ул Московская, двлд 27б ","09:10:33 06-05-2022: Адрес: Ставропольский край, г Минеральные Воды, ул Московская, двлд 27б 
Не распознан
"
"1432502","город казань чи100польская 15","10:52:17 06-05-2022: Адрес: город казань чи100польская 15
Не распознан
"
"1433025","г Курск, ул Добролюбова, зд 15А ","15:42:24 06-05-2022: Адрес: г Курск, ул Добролюбова, зд 15А 
Не распознан
"
"1436419","Московская обл, г Красногорск, рп Нахабино, ул Панфилова, д 5 стр 3 ","17:13:09 09-05-2022: Адрес: Московская обл, г Красногорск, рп Нахабино, ул Панфилова, д 5 стр 3 
Не распознан
"
"1436423","г Москва, ул Новороссийская, д 30 к 1 ","17:19:55 09-05-2022: Адрес: г Москва, ул Новороссийская, д 30 к 1 
Не распознан
"
"1437059","г Москва, ул Габричевского, д 10 к 2 ","11:52:11 10-05-2022: Адрес: г Москва, ул Габричевского, д 10 к 2 
Не распознан
"
"1436559","Московская обл, г Коломна, проезд Станкостроителей, д 21 ","20:33:45 09-05-2022: Адрес: Московская обл, г Коломна, проезд Станкостроителей, д 21 
Не распознан
"
"1438215","посёлок Нижнесортымский, ул. Дорожников, д.52, ул. Северная , д.35 ","07:23:17 11-05-2022: Адрес: посёлок Нижнесортымский, ул. Дорожников, д.52, ул. Северная , д.35 
Не распознан
"
"1437059","г Москва, ул Габричевского, д 10 к 2 ","11:52:52 10-05-2022: Адрес: г Москва, ул Габричевского, д 10 к 2 
Не распознан
"
"1436832","Москва, бульвар Веласкеса 9к1","09:26:52 10-05-2022: Адрес: Москва, бульвар Веласкеса 9к1
Не распознан
"
"1436832","Москва, бульвар Веласкеса 9к1","09:28:39 10-05-2022: Адрес: Москва, бульвар Веласкеса 9к1
Не распознан
"
"1437706","Ивановская обл, поселок Пестяки, ул Советская, д 189а ","18:18:30 10-05-2022: Адрес: Ивановская обл, поселок Пестяки, ул Советская, д 189а 
Не распознан
"
"1436901","Приморский край, г Партизанск, Широкий пер, двлд 10 ","10:27:17 10-05-2022: Адрес: Приморский край, г Партизанск, Широкий пер, двлд 10 
Не распознан
"
